vr_unbrain,vl_unbrain,prev_vl,prev_vr,vl_real,vr_real
19.6141086265,-4.0601528418,-6.1223493876,22.6487292508,43.5257514318,19.5315897465
19.6499527992,-2.4439897049,-3.9078221716,19.4511477741,36.1327727636,18.7886655331
20.8726758067,-1.0444751875,-2.3680215989,19.6517262296,38.8788739840,16.1898106337
22.1052288605,0.3373129420,-1.0284219718,20.8516440919,44.9954152107,27.9752512773
23.3759309282,1.6498233947,0.3024841120,22.0567230082,40.3440157572,40.8837040265
24.2395844343,2.8417755267,1.6146213153,23.2645078906,47.2238540649,28.1943003337
25.7589761180,4.1374089809,2.9126456430,24.4794209703,53.5675287247,41.7916854223
26.9337384996,5.3630866320,4.2022153997,25.7001053331,49.0331927935,41.0653591156
28.1392220442,6.8429134769,5.4934379748,26.9203017485,59.9489529928,44.3227251371
29.3053723225,8.2178023136,6.7975204948,28.1323608353,60.1890643438,55.8782656988
31.7541359924,10.8812642447,8.1205511589,29.3316467341,56.2909841537,57.3188463847
32.8132733749,12.1465940031,10.7970095902,31.7089892737,64.0904625257,66.6666666667
32.8553000250,12.3380993316,12.1213624076,32.9079677970,55.6174516678,66.6666666667
35.1919128015,14.7602446068,12.1213624076,32.9079677970,56.4157565435,52.9106458028
35.4523390357,14.7089429726,14.7262090033,35.3401996356,50.2485672633,64.2300685247
36.3859010564,16.0183540845,14.7262090033,35.3401996356,49.5244860649,66.6666666667
38.9924497722,18.8972702128,16.0450791545,36.5449686214,47.0627903938,66.6666666667
38.6946525358,18.7842221886,18.7853462512,38.8759818092,46.5652187665,66.6666666667
41.2624320436,21.3850482079,18.7853462512,38.8759818092,37.2869014740,66.6666666667
41.1413181713,21.4336155243,21.5022173997,41.2221797125,28.7842849890,66.6666666667
-24.0609216366,-43.6592710474,21.5022173997,41.2221797125,29.3109059334,66.6666666667
-24.1055206481,-43.6057404056,-43.6628197270,-24.0931827686,31.1717629433,66.6666666667
-26.9960343248,-36.1646617839,-43.6628197270,-24.0931827686,15.9480253855,66.6666666667
-29.6810297564,-37.1994842952,-36.0413392548,-26.9506354875,28.4896969795,66.6666666667
-29.8838601722,-37.2289775069,-37.2555092876,-29.7817190326,16.4989610513,66.6666666667
-33.8190326272,-29.3386121508,-37.2555092876,-29.7817190326,18.4213062127,66.6666666667
-34.0812202777,-29.1489616560,-29.3077088247,-33.9624661484,16.2960390250,66.6666666667
22.6616225987,37.8230412156,-29.3077088247,-33.9624661484,9.9764804045,66.6666666667
22.7857469752,37.8817896773,37.8050277879,22.6493141087,23.5487143199,53.9218386014
13.2538485471,42.0856757337,37.8050277879,22.6493141087,22.7519214153,61.5845878919
14.7279649740,43.2858438727,42.0547708838,13.2869860746,27.5863289833,51.5647411346
15.9895428227,44.3319411126,43.2024621519,14.5164252894,30.5243750413,35.6514056524
17.2398321640,45.4983010214,44.3818445857,15.9305805239,36.3843321800,37.6171986262
19.3418128561,43.1412310122,45.5187679743,17.3509711583,46.9111522039,43.9612984657
19.3535192748,43.4574560083,43.3874146528,19.3409441188,45.6534465154,29.5434832573
21.8752092649,45.9019952816,43.3874146528,19.3409441188,37.9533608754,31.7251900832
24.8794305558,37.6442764371,45.7854813664,21.9681336273,27.0245333513,25.9530961514
26.0924043719,38.6118848764,37.5777520685,24.9366044670,15.6541009744,7.9200476408
28.8503312418,32.2834840985,38.6455527296,26.2039830811,32.1266233921,16.3602252801
21.4177517777,24.1057665384,32.3236657440,28.8346349667,18.9178148905,23.2676963011
21.3745064005,23.9502365222,24.0590573071,21.3225710786,30.6144436200,21.2097843488
13.4761426116,16.3677742307,24.0590573071,21.3225710786,23.1378257275,20.8142896493
-0.0632481192,2.6347684030,16.2248346036,13.4745794369,12.4430815379,27.7172923088
-0.1331546600,2.5894487790,2.5888002909,-0.1813224487,22.0311760902,41.0679499308
0.8195919947,3.5622618649,2.5888002909,-0.1813224487,44.7738885880,27.5616765022
4.3805105277,7.1718342083,3.6230116961,0.8534544274,21.7227498690,23.6534476280
-1.4834686101,2.0997060231,7.0974273483,4.3283166158,13.4262780348,33.6861769358
1.5093880639,5.3185192865,2.1042243090,-1.5716376991,19.1296537717,31.3716312250
1.4310117519,5.2473761111,5.2437900905,1.5086560600,25.6599187851,28.8057208061
5.4237062430,8.6467238256,5.2437900905,1.5086560600,18.3336297671,35.0624680519
6.6459858317,10.0469550953,8.6878853269,5.5060819290,25.1204013824,34.9163055420
6.9378733234,9.8168578883,9.8876930371,6.8221919885,16.5350298087,29.7728379567
9.3213428895,12.3204233018,9.8876930371,6.8221919885,16.7169690132,22.9905982812
10.8813957326,13.5394703301,12.3021915430,9.4685827259,13.5617862145,26.2386520704
10.7223867164,13.6468477275,13.5094464685,10.7913649489,30.5729170640,31.6887895266
12.2378008935,14.8168830640,13.5094464685,10.7913649489,21.6562628746,25.4730701447
14.7627673887,17.1281097285,14.7163744635,12.1138375518,25.7689575354,25.0883400440
16.1692596892,18.5428923630,17.1298075486,14.7604978933,11.4839424690,23.0854074160
16.2099963197,18.3453327226,18.3352332512,16.0846614264,21.8612750371,35.7404152552
17.3312770600,19.5950887059,18.3352332512,16.0846614264,28.2150685787,25.4440585772
15.8140845202,22.4744835064,19.5398539657,17.4098900734,20.9255377452,24.0141729514
15.6125845876,22.6998695875,22.5393619684,15.7314392208,17.8236881892,27.7578254541
18.3624219435,24.9399057547,22.5393619684,15.7314392208,21.4743336042,32.3370734851
19.6693470850,26.2440034927,24.9497820455,18.4133661901,9.0531130632,29.3314099312
21.0349156126,27.3915890860,26.1530681764,19.7410029849,7.1705127756,32.3946118355
21.1654106391,27.3903905911,27.3618234246,21.0600538040,27.3607154687,32.8056454659
12.8381429975,30.0631344013,27.3618234246,21.0600538040,0.0000000000,20.6953227520
9.8713087844,33.2040537508,30.1014932778,12.9421430211,26.7711520195,22.6192196210
9.8581420990,33.1064720514,33.2614632345,9.7984068572,19.0263648828,25.0908891360
2.7284157645,26.9686950456,33.2614632345,9.7984068572,20.8185493946,32.3889474074
1.3012430564,24.6866883185,26.8144516918,2.6933067557,28.0948042870,17.6251590252
3.9000404637,24.9461905551,24.7772708728,1.4044267626,18.3473805586,19.3473140399
5.7674276063,26.4704767080,24.9366595341,3.7770434690,25.2474188805,24.3565758069
8.0973915342,21.4791821256,26.3811525661,5.7917869768,25.3891209761,17.3038740953
9.4735624671,22.6052958497,21.4426714807,8.1847096104,13.7865831455,4.1414275765
10.8381111166,23.7722816114,22.6129896108,9.4786415727,31.5089225769,9.6810430288
12.6919252454,21.3653988134,23.8371814335,10.8160111913,16.0791208347,9.3703965346
15.9218197067,12.0085729807,21.2122635779,12.8337054762,24.5661020279,5.9376905362
17.1715239913,11.6385897428,12.0413737951,15.9241062091,14.8217330376,15.6189819177
18.7854577274,11.5717601022,11.6194193680,17.2359157895,23.1711427371,0.0000000000
20.5590382163,7.4372984697,11.5566927427,18.6499785600,9.0176095565,0.0000000000
18.0065571244,9.2646062586,7.3106149753,20.6555901908,3.7811391056,19.7522461414
20.6992505738,1.4244453393,9.3345260397,17.8084836072,-12.6817107201,14.7298842669
12.3353040025,0.6484530289,1.3128653579,20.5334470249,3.4817581375,27.7869105339
3.7794379685,3.2059605280,0.7415734404,12.1682655671,-9.0556681156,11.5016659101
-3.7906035720,7.7397839372,3.3643082691,3.8085622760,-18.2946642240,0.0000000000
-2.4250858392,8.8179976063,7.6830477949,-3.7278711187,-16.0159409046,0.0000000000
-9.9271635921,11.7209643076,8.8882622999,-2.4254846391,-21.7467089494,6.0065661867
-10.0041751051,11.5360538390,11.5820016096,-10.1897104525,0.0000000000,0.0000000000
-8.5999315998,12.9042674592,11.6419848140,-10.0414538807,0.0000000000,14.1407648722
-7.6532060644,14.1786597266,12.8282177468,-8.7202909464,5.4991573095,27.2132456303
-10.5917288762,11.1421717041,14.0489225098,-7.5720594064,18.3003226916,26.2118637562
-9.7270851121,11.6848273496,10.9747706284,-10.5411049618,14.9552563826,41.2928899129
-8.1337949367,12.8872655150,11.7766135710,-9.6153156143,18.4427539508,27.2254745166
-7.0041781651,14.2043426617,12.9710901419,-8.2959400804,21.6021319230,32.8875501951
-5.4803991088,15.3588717411,14.1746485325,-6.9701860908,29.7337015470,48.0915466944
-4.4054127270,16.7972330089,15.3822079902,-5.6448493031,24.7877717018,43.7238931656
-2.9938408899,17.9030031049,16.5920407119,-4.3233054255,6.5619279941,37.9597465197
-1.6941435831,19.1313608829,17.8038668787,-3.0060801334,4.8071990410,50.8106708527
-0.4606518370,20.1940922562,19.0169208557,-1.6915245895,16.7105019093,39.1895413399
1.0205167440,21.4866846008,20.2292255551,-0.3759431693,20.5025295417,37.1593793233
2.1703661960,22.7044401284,21.4371653259,0.9452427820,5.1640003920,44.8106765747
3.4611197806,23.6600273632,22.6377938459,2.2772696640,6.7397356033,53.8923899333
4.9150019656,24.7732199141,23.8297955816,3.6229580827,25.3451704979,49.9398350716
6.3822167498,26.1047508700,25.0139405003,4.9792839451,14.9582008521,46.1466113726
7.6750312932,27.2554606118,26.1943240835,6.3376224230,22.3886569341,45.9464470545
9.0592268556,28.5294861362,27.3791109787,7.6879971309,11.4219705264,48.8570650419
10.3145839733,29.8296367007,28.5754724715,9.0222986237,4.0672962864,48.2267618179
-30.9510069505,-11.8709573227,29.7843102169,10.3378372603,8.4305514892,53.2836397489
-33.4378860022,-5.7658976347,-11.6419969553,-30.9999799960,13.9119019111,49.6428211530
-34.4674352471,-7.0215188982,-5.6768000215,-33.2827825289,27.5341550509,46.6896851858
-35.2720507686,-8.1572325168,-6.9350556866,-34.4157959858,19.9923833211,-6.0443063577
-36.8606817546,-9.5524967640,-8.3147852028,-35.6106915570,34.0486407280,0.0000000000
-27.6579286522,-12.6492283018,-9.6728631426,-36.7919779626,26.6776343187,7.5079585115
-18.5476891334,-15.8116467701,-12.7665387768,-27.6796607698,21.9548344612,5.8723757664
-9.8409285613,-19.2660516490,-15.7844730659,-18.4155475825,17.6559825738,-6.5372779965
-6.6610106544,-22.0891007779,-19.3312868113,-9.9460372092,19.7815954685,0.0000000000
2.0434093836,-21.9580386096,-22.2150677279,-6.6731442018,19.5021311442,3.9667785168
0.8942413339,-22.6299897772,-22.0132351457,1.8998531715,16.1465624968,-22.6461191972
-0.6274500511,-23.0199612458,-22.5139828448,0.9992689550,30.8389186859,0.0000000000
8.1304147137,-20.2769604628,-22.9412095782,-0.5540077940,26.3685186704,-8.8386187951
6.9681364925,-21.9244725689,-20.3579511896,8.0910923104,22.9210813840,11.1351291339
23.4840452307,-11.0511749556,-21.9105113828,7.1211618636,20.4018950462,0.0000000000
24.6167159433,-9.9059694915,-11.0625394653,23.4024688807,24.5800574621,0.0000000000
23.8017907128,-7.8934799646,-9.7653238334,24.5686881744,37.3335401217,3.4788124263
24.9743013553,-6.6973331746,-8.0689610491,23.7100737143,10.4966898759,-6.0613761346
26.1392486116,-5.5054506772,-6.7862133984,24.9143287970,25.4901349545,-4.1749944290
25.9629782304,-5.5709523398,-5.4839330557,26.1341332041,17.3791050911,9.9949866533
18.7720478520,-6.4781331321,-5.4839330557,26.1341332041,19.6574330330,0.0000000000
19.8604670478,-5.2212234831,-6.6123862902,18.6235817437,33.5477511088,0.0000000000
21.1029788347,-4.0144894966,-5.1930868809,19.9002037462,26.1564950148,4.5174603661
22.4715507729,-2.4764957949,-3.8246445801,21.1147078023,13.4547611078,-6.2983999650
22.2110695335,-2.4838450447,-2.4674167106,22.3082202107,25.6366809209,-3.4848824143
17.1329487433,-6.2711475305,-2.4674167106,22.3082202107,24.6305386225,5.5330440402
17.1798731223,-6.2929137618,-6.3379179023,17.1416858225,19.8784192403,-7.8437676032
18.9456958899,-6.9703977318,-6.3379179023,17.1416858225,26.9666294257,11.9073728720
20.1323611662,-5.9507141605,-6.9289734999,18.9419270745,23.8721489906,-6.4821064472
22.0695207117,-9.8147301387,-5.9335337346,19.9064571412,17.7599708239,-13.6410742998
22.9623552779,-6.9841353113,-9.8926716412,21.8675814016,30.3932468096,0.0000000000
23.1970339112,-5.4853135172,-7.0571314764,23.1349929142,35.4801098506,0.0000000000
24.6208331932,-4.0928794339,-5.5085169076,23.2301107655,42.9235855738,8.4156175454
25.4638125312,-2.7716063601,-4.1628837194,24.4154133743,49.9208132426,-11.9155893723
26.9385267726,-1.5183381281,-2.7946151318,25.6040732853,51.8988211950,-8.5459699233
29.6256370286,-10.2628120201,-1.4315222489,26.7881769707,57.3910633723,-5.8165892959
30.9729069864,-11.4171297134,-10.3618909306,29.7230894602,57.3689659437,4.9675156673
32.4181360775,-10.1648095260,-11.4056270554,31.1022798808,65.1396234830,8.3992550770
33.4649033400,-8.6770367497,-10.1053735617,32.3348904753,40.6494696935,0.0000000000
34.7361183707,-7.4785678592,-8.8066911862,33.5586198486,58.0760955811,10.3603462378
35.8248653592,-6.1299452301,-7.4816970549,34.7425202507,30.9937437375,8.4687391917
36.9842069399,-4.8021243273,-6.1177460371,35.8955222864,37.4858299891,27.0053168138
37.0147839846,-4.7033911015,-4.7495964333,37.0413176870,44.9876546860,33.3980202675
36.5321876524,-3.2805972122,-4.7495964333,37.0413176870,46.8019247055,35.6589237849
0.7950015786,-39.1201389308,-3.1279090213,36.6103488009,42.8167819977,42.9445584615
-0.6545988436,-40.1984390095,-39.0273918147,0.6412649548,24.3874569734,21.5380767981
-1.8498951818,-41.3864543511,-40.2211537950,-0.6410237190,16.9093171755,42.0013070107
-5.2843400888,-32.1220050651,-41.3755537566,-1.9861802654,26.2043714523,40.0327364604
-5.0137764780,-32.0037667295,-32.2331815456,-5.1418124100,11.5440626939,33.2687954108
-10.2880962633,-24.9600885857,-32.2331815456,-5.1418124100,7.2270448009,46.1693366369
-10.5200701670,-24.7488660747,-24.8265020063,-10.3761675025,19.6730156740,40.3379956881
-16.6763611986,-8.6493995168,-24.8265020063,-10.3761675025,27.6892344157,33.3389838537
-18.1724090001,-10.3243028223,-8.7835070563,-16.7158990346,19.1094040871,40.4558579127
-18.1227354008,-10.3273549572,-10.3686681141,-18.1544678422,4.9510056774,34.1409047445
-19.3298690317,-11.7656845734,-10.3686681141,-18.1544678422,18.2577331861,37.5695586205
-20.6030166557,-12.9290691174,-11.7207127124,-19.3878366625,22.5990295410,42.2576308250
-23.0988880044,-6.3299002891,-13.0509262622,-20.5949772656,8.9867860079,46.3214635849
-24.1924527532,-7.6096322201,-6.3954248946,-23.0128264109,8.5616101821,41.0361091296
-25.3808597339,-8.9361573687,-7.6640337707,-24.1509983798,15.0940229495,34.9269787470
-26.5385901415,-10.2925195395,-9.0071870540,-25.3836375635,16.7590300242,47.9821880658
-28.0466558744,-10.8490605586,-10.3237620363,-26.6050626014,23.1070578098,43.7458793322
-29.0568652786,-11.9288778834,-10.8162515631,-27.9406434794,16.5599346161,41.4345343908
-30.3898909232,-13.3498807066,-12.1152436136,-29.1354996016,24.8625914256,27.0978868008
-31.5644957540,-14.7465663988,-13.4515463907,-30.3348013205,23.2613205910,36.6715312004
-32.7528543082,-16.2366734298,-14.8075112912,-31.5157549299,18.3464924494,24.7089664141
-33.3827700016,-17.8092003469,-16.1738207037,-32.6858952663,20.6982155641,27.3753205935
-34.4878077267,-19.0796142337,-17.6633487856,-33.2159188758,23.6781875292,5.9443672498
-30.4912651030,-21.3037349793,-18.9894523910,-34.3956924902,9.7186317046,5.4653575023
22.3838417025,31.6715551842,-21.2116193195,-30.4833669085,29.7856112321,0.0000000000
25.7628565205,22.6569229104,31.6792683682,22.5074963185,26.1332551638,7.0800398787
17.2483507329,14.3147380918,22.5465784710,25.5986582779,19.3139195442,0.0000000000
9.2665533044,6.4897169868,14.3747050616,17.2176392562,23.3351846536,6.2574326992
-0.1081407941,-2.9225191862,6.4280030112,9.2893132643,22.8207250436,6.1298996210
-0.2651308848,-3.2444794663,-2.9405196018,-0.0949604247,19.5327778657,12.4621480703
-4.0668894343,-6.8800788465,-3.2455569192,-0.4059063328,6.9243287047,-10.5978171031
-2.2962575969,-5.6748703374,-6.7908669528,-3.9645779000,26.4415959517,0.0000000000
2.1532102277,-2.2929305585,-5.6092574515,-2.2589011989,17.7906175454,-5.5590386192
5.6337841133,-9.7634436583,-2.3586594269,2.1483556110,23.4897851944,0.0000000000
3.5815002862,-11.6649448577,-9.7230852406,5.7517803126,25.6583968798,-10.9442502260
6.9292154458,-13.3105384814,-11.6575118771,3.5755875578,18.7464714050,4.4078419606
5.8355090085,-14.4131181258,-13.4875401313,6.9916605994,8.5359066725,-4.6561757723
12.6756048324,-17.2294744121,-14.6677053589,5.6953977218,22.7080603441,-6.2161246936
11.4893291648,-18.5160346562,-17.1683413489,12.6573513583,22.3249991735,13.5719080766
8.7123033586,-10.4396804879,-18.3224433117,11.4569012659,34.3815485636,7.5291449825
8.4174894202,-11.9286565542,-10.5168426847,8.5333515977,26.5559713046,17.0024931431
6.9754526343,-13.0085017005,-11.7555329295,8.2630383089,26.3141910235,5.9528077642
5.5825398345,-14.0509678155,-12.9769980988,6.9308811125,27.1681249142,4.8376172781
4.3922147147,-15.3172494109,-14.1933545705,5.6015610909,33.1183016300,3.4294970334
2.8975888251,-16.5090900481,-15.3983296927,4.2789571764,14.2489254475,22.7184911569
1.5755650934,-17.6439108463,-16.5982184052,2.9547455126,28.0050595601,4.2983000477
0.3036034502,-19.0269601637,-17.7949514030,1.6261110610,34.9329233170,0.0000000000
-1.6088616392,-16.8208614860,-18.9894439744,0.2936164888,32.9305708408,0.0000000000
-2.9229361661,-17.8604435599,-16.9864294236,-1.6472062725,15.2197649082,6.1015814543
0.1236848398,-19.9714835841,-18.1722029096,-2.9619669043,8.7459752957,-6.6120987137
-1.8331569967,-17.9323116288,-19.9802966685,0.0880899396,18.1600570679,5.7662621140
-3.4345632518,-18.2302052149,-17.9562198775,-1.8186989399,24.3413507938,0.0000000000
4.8390206134,-11.9102821016,-18.1113671464,-3.3387513674,22.5881258647,0.0000000000
8.1655467552,-8.8061616870,-11.8920721092,4.6934996149,14.7453169028,-9.8890801271
6.9171977012,-9.5406193205,-8.7796922892,8.1621779231,25.9863754114,-15.4932260513
4.9183313377,-12.4181998437,-9.6955319488,6.9584012687,24.8615145683,-10.9420915445
13.6429236976,-15.7017226701,-12.2691953139,4.9232866824,9.9785268307,0.0000000000
14.4356584170,-16.6153049413,-15.5330737150,13.6122654975,30.5639704069,0.0000000000
13.8752882521,-18.2426758403,-16.8623359643,14.3648708440,9.4403366248,18.8890993595
11.1979137697,-11.3381694506,-18.2092088339,14.0790180108,0.0000000000,14.0035440524
10.0099707343,-12.3397284112,-11.3967987878,11.1534660226,23.7047990163,27.6412288348
7.8325086745,-10.6287895642,-12.5396675954,9.8667482595,25.9447534879,3.7605340282
6.6827548763,-11.8778249214,-10.6181833674,7.9166902314,18.3024446170,9.8272850116
5.2304989905,-12.9747675588,-11.8172474939,6.5899027428,10.7126414776,12.7564609051
3.8052556899,-14.1388823341,-13.0308488264,5.2497881158,22.1492966016,-12.0311180751
2.0581667255,-12.7024578469,-14.2371975180,3.9190361953,20.3042308489,10.8459462722
11.0084950535,-15.3997409497,-12.5841850764,2.0584467775,9.9830915531,12.7099394798
